,price_USD,type,covered_surface_m2,bedrooms,price/m2,bathrooms,latitude,longitude
2659,75000.0,casa,68.0,2.0,1280.2832746649335,1.0,-34.54015,-58.57775
2660,290000.0,casa,200.0,3.0,1280.2832746649335,3.0,-34.542953,-58.5722
2661,75000.0,departamento,38.0,0.0,1280.2832746649335,1.0,-34.538715,-58.576527
2662,70000.0,departamento,38.0,1.0,1280.2832746649335,1.0,-34.538715,-58.576527
2663,56025.0,departamento,39.0,1.0,1280.2832746649335,1.0,-34.539482,-58.573105
2664,109000.0,departamento,58.0,1.0,1280.2832746649335,1.0,-34.538715,-58.576527
2665,75400.0,departamento,46.0,1.0,1280.2832746649335,1.0,-34.539654,-58.573093
2666,65000.0,departamento,36.0,1.0,1280.2832746649335,1.0,-34.5438,-58.57174
2667,55000.0,departamento,40.0,1.0,1280.2832746649335,1.0,-34.53669,-58.57594
2668,100000.0,casa,230.0,4.0,1280.2832746649335,2.0,-34.54271,-58.57934
2669,65000.0,departamento,40.0,1.0,1280.2832746649335,1.0,-34.54739,-58.57763
2670,64000.0,ph,65.0,2.0,1280.2832746649335,1.0,-34.541462,-58.578255
2671,170000.0,casa,260.0,6.0,1280.2832746649335,6.0,-34.54203,-58.57146
2672,85000.0,departamento,50.0,0.0,1280.2832746649335,1.0,-34.538338,-58.574947
2673,60000.0,ph,35.0,1.0,1280.2832746649335,1.0,-34.54179,-58.57092
2674,160000.0,casa,150.0,3.0,1280.2832746649335,2.0,-34.54124,-58.57474
2675,85000.0,departamento,155.0,2.0,1280.2832746649335,1.0,-34.536285,-58.57624
2676,45000.0,departamento,60.0,1.0,1280.2832746649335,1.0,-34.536285,-58.57624
2677,43000.0,departamento,30.0,0.0,1280.2832746649335,1.0,-34.536346,-58.57621
2678,80000.0,departamento,115.0,2.0,1280.2832746649335,1.0,-34.536285,-58.57624
2679,170000.0,casa,117.0,2.0,1280.2832746649335,1.0,-34.540752,-58.570816
2680,190000.0,ph,120.0,2.0,1280.2832746649335,1.0,-34.53994,-58.57368
2681,70000.0,ph,68.0,2.0,1280.2832746649335,1.0,-34.53709,-58.574833
2682,75000.0,departamento,50.0,1.0,1280.2832746649335,1.0,-34.538624,-58.576683
2683,60000.0,departamento,40.0,1.0,1280.2832746649335,1.0,-34.54097,-58.576138
2684,115000.0,casa,80.0,2.0,1280.2832746649335,1.0,-34.544155,-58.577858
2685,70000.0,departamento,39.0,0.0,1280.2832746649335,1.0,-34.53949,-58.57533
2686,115000.0,departamento,50.0,1.0,1280.2832746649335,1.0,-34.53949,-58.57533
2687,70000.0,departamento,39.0,0.0,1280.2832746649335,1.0,-34.53949,-58.57533
2688,145000.0,departamento,72.0,2.0,1280.2832746649335,2.0,-34.538177,-58.57597
2689,175000.0,casa,110.0,2.0,1280.2832746649335,1.0,-34.538887,-58.574688
2690,72000.0,departamento,45.0,1.0,1280.2832746649335,1.0,-34.541676,-58.572323
2691,165000.0,departamento,123.0,3.0,1280.2832746649335,3.0,-34.54034,-58.578857
2692,130000.0,departamento,72.0,2.0,1280.2832746649335,2.0,-34.537727,-58.575905
2693,60000.0,ph,40.0,1.0,1280.2832746649335,1.0,-34.543533,-58.576584
2694,68000.0,departamento,40.0,1.0,1280.2832746649335,1.0,-34.53816,-58.57356
2695,100000.0,casa,110.0,2.0,1280.2832746649335,1.0,-34.53865,-58.571785
2696,72000.0,departamento,45.0,1.0,1280.2832746649335,1.0,-34.540657,-58.572754
2697,75000.0,ph,72.0,2.0,987.9631599869123,1.0,-34.584137,-58.5586
2698,110000.0,ph,60.0,1.0,987.9631599869123,2.0,-34.577953,-58.556744
2699,40000.0,ph,28.0,1.0,987.9631599869123,1.0,-34.577953,-58.556744
2700,79000.0,casa,112.0,1.0,987.9631599869123,1.0,-34.576477,-58.550316
2701,40000.0,ph,40.0,1.0,987.9631599869123,1.0,-34.57249,-58.555252
2702,140000.0,casa,140.0,2.0,987.9631599869123,1.0,-34.581406,-58.56872
2703,85000.0,casa,100.0,2.0,987.9631599869123,1.0,-34.5755,-58.56152
2704,74000.0,casa,85.0,2.0,987.9631599869123,2.0,-34.56892,-58.56514
2705,150000.0,casa,110.0,3.0,987.9631599869123,2.0,-34.583153,-58.56029
2706,135000.0,casa,250.0,3.0,987.9631599869123,3.0,-34.57941,-58.567875
2707,175000.0,casa,200.0,5.0,987.9631599869123,3.0,-34.57827,-58.565857
2708,100000.0,casa,230.0,4.0,987.9631599869123,2.0,-34.578835,-58.56171
2709,77000.0,casa,200.0,3.0,987.9631599869123,2.0,-34.57836,-58.56283
2710,65000.0,departamento,45.0,1.0,987.9631599869123,1.0,-34.584248,-58.570103
2711,90000.0,casa,110.0,5.0,987.9631599869123,2.0,-34.571022,-58.55823
2712,120000.0,casa,335.0,0.0,987.9631599869123,1.0,-34.569942,-58.56561
2713,125000.0,casa,206.0,3.0,987.9631599869123,2.0,-34.572468,-58.558376
2714,110000.0,casa,150.0,3.0,987.9631599869123,1.0,-34.58381,-58.55902
2715,230000.0,casa,190.0,4.0,987.9631599869123,2.0,-34.58615,-58.568485
2716,95000.0,casa,140.0,3.0,987.9631599869123,3.0,-34.56815,-58.56323
2717,60000.0,ph,60.0,1.0,987.9631599869123,1.0,-34.57691,-58.549026
2718,42000.0,ph,47.0,1.0,987.9631599869123,1.0,-34.568317,-58.564255
2719,63000.0,departamento,42.0,1.0,987.9631599869123,1.0,-34.588745,-58.564945
2720,139000.0,casa,152.0,3.0,987.9631599869123,2.0,-34.57305,-58.55659
2721,90000.0,departamento,64.0,2.0,987.9631599869123,1.0,-34.584248,-58.570103
2722,40000.0,departamento,22.0,0.0,987.9631599869123,1.0,-34.584248,-58.570103
2723,69000.0,ph,80.0,2.0,987.9631599869123,2.0,-34.56791,-58.56308
2724,59000.0,casa,56.0,2.0,987.9631599869123,1.0,-34.585186,-58.566597
2725,65000.0,ph,76.0,3.0,987.9631599869123,1.0,-34.584087,-58.565945
2726,85000.0,ph,70.0,3.0,987.9631599869123,1.0,-34.581886,-58.55995
2727,125000.0,ph,150.0,2.0,987.9631599869123,2.0,-34.581886,-58.55995
2728,69900.0,ph,62.0,2.0,987.9631599869123,1.0,-34.57816,-58.55172
2729,79000.0,casa,100.0,2.0,987.9631599869123,1.0,-34.57457,-58.5652
2730,235000.0,casa,270.0,5.0,987.9631599869123,5.0,-34.57106,-58.56553
2731,140000.0,casa,130.0,2.0,987.9631599869123,1.0,-34.57505,-58.559097
2732,65000.0,ph,63.0,2.0,987.9631599869123,1.0,-34.57213,-58.559223
2733,73000.0,ph,92.0,3.0,987.9631599869123,1.0,-34.58395,-58.56012
2734,115000.0,casa,112.0,3.0,987.9631599869123,1.0,-34.574665,-58.559353
2735,180000.0,casa,200.0,3.0,987.9631599869123,2.0,-34.57644,-58.567657
2736,75000.0,casa,67.0,2.0,987.9631599869123,1.0,-34.581963,-58.57257
2737,79000.0,departamento,40.0,1.0,987.9631599869123,1.0,-34.58463,-58.57031
2738,40000.0,departamento,32.0,1.0,987.9631599869123,1.0,-34.568645,-58.564644
2739,180000.0,casa,161.0,3.0,987.9631599869123,3.0,-34.57941,-58.567875
2740,75000.0,casa,110.0,2.0,987.9631599869123,1.0,-34.57961,-58.56356
2741,160000.0,casa,159.0,5.0,987.9631599869123,3.0,-34.569798,-58.560535
2742,60000.0,departamento,100.0,2.0,987.9631599869123,1.0,-34.580357,-58.557205
2743,55000.0,ph,50.0,2.0,987.9631599869123,1.0,-34.57829,-58.57677
2744,55000.0,departamento,45.0,1.0,987.9631599869123,1.0,-34.573948,-58.559814
2745,75000.0,departamento,45.0,1.0,987.9631599869123,1.0,-34.584248,-58.570103
2746,130000.0,casa,190.0,4.0,987.9631599869123,3.0,-34.58138,-58.567955
2747,76900.0,ph,84.0,2.0,987.9631599869123,2.0,-34.575634,-58.55136
2748,90000.0,casa,288.0,5.0,987.9631599869123,3.0,-34.57455,-58.56436
2749,49000.0,ph,85.0,2.0,987.9631599869123,2.0,-34.576973,-58.56826
2750,80000.0,casa,110.0,3.0,987.9631599869123,1.0,-34.57736,-58.566853
2751,50000.0,ph,85.0,2.0,987.9631599869123,1.0,-34.57631,-58.567196
2752,45000.0,ph,60.0,2.0,987.9631599869123,1.0,-34.576973,-58.56826
2753,50000.0,ph,61.0,2.0,987.9631599869123,1.0,-34.584743,-58.562183
2754,75000.0,ph,65.0,3.0,987.9631599869123,1.0,-34.571568,-58.558395
2755,65000.0,ph,100.0,3.0,987.9631599869123,2.0,-34.56819,-58.56482
2756,110000.0,casa,100.0,3.0,987.9631599869123,1.0,-34.56937,-58.56555
2757,160000.0,casa,250.0,3.0,987.9631599869123,1.0,-34.572132,-58.563892
2758,95000.0,casa,95.0,2.0,987.9631599869123,1.0,-34.56892,-58.565
2759,100000.0,casa,156.0,2.0,987.9631599869123,2.0,-34.583385,-58.569523
2760,160000.0,ph,360.0,3.0,987.9631599869123,2.0,-34.567993,-58.564762
2761,100000.0,departamento,120.0,4.0,987.9631599869123,2.0,-34.571026,-58.55575
2762,75000.0,casa,85.0,2.0,987.9631599869123,1.0,-34.576828,-58.569782
2763,52000.0,departamento,33.0,1.0,987.9631599869123,1.0,-34.576836,-58.54894
2764,75000.0,ph,42.0,1.0,987.9631599869123,1.0,-34.58406,-58.56126
2765,75000.0,ph,85.0,2.0,987.9631599869123,1.0,-34.56944,-58.5643
2766,38000.0,departamento,29.0,1.0,987.9631599869123,1.0,-34.57518,-58.57345
2767,65000.0,ph,60.0,2.0,987.9631599869123,1.0,-34.58085,-58.57105
2768,70000.0,ph,52.0,1.0,987.9631599869123,1.0,-34.56776,-58.56193
2769,80000.0,ph,52.0,2.0,987.9631599869123,1.0,-34.56776,-58.56193
2770,90000.0,ph,140.0,2.0,987.9631599869123,1.0,-34.57742,-58.5498
2771,220000.0,ph,262.0,5.0,987.9631599869123,4.0,-34.57691,-58.5683
2772,130000.0,casa,160.0,2.0,987.9631599869123,1.0,-34.573055,-58.57127
2773,80000.0,ph,85.0,3.0,987.9631599869123,2.0,-34.575806,-58.551243
2774,135000.0,casa,100.0,3.0,987.9631599869123,1.0,-34.57836,-58.56283
2775,138000.0,ph,130.0,3.0,987.9631599869123,2.0,-34.57799,-58.55678
2776,40000.0,departamento,38.0,1.0,987.9631599869123,1.0,-34.575184,-58.57345
2777,88500.0,casa,100.0,3.0,987.9631599869123,1.0,-34.56903,-58.56523
2778,160000.0,casa,125.0,3.0,987.9631599869123,2.0,-34.575638,-58.54964
2779,75000.0,casa,120.0,3.0,987.9631599869123,2.0,-34.57563,-58.5679
2780,195000.0,casa,180.0,4.0,987.9631599869123,1.0,-34.58273,-58.556114
2781,93000.0,casa,120.0,3.0,987.9631599869123,2.0,-34.58048,-58.56866
2782,120000.0,casa,150.0,3.0,987.9631599869123,2.0,-34.57435,-58.56746
2783,83000.0,ph,66.0,2.0,987.9631599869123,1.0,-34.58145,-58.56816
2784,72000.0,departamento,40.0,1.0,987.9631599869123,1.0,-34.584614,-58.57032
2785,185000.0,casa,140.0,3.0,987.9631599869123,2.0,-34.575592,-58.564476
2786,65000.0,ph,100.0,3.0,987.9631599869123,1.0,-34.582695,-58.565506
2787,120000.0,casa,100.0,3.0,987.9631599869123,2.0,-34.5758,-58.56563
2788,100000.0,casa,200.0,6.0,987.9631599869123,4.0,-34.575787,-58.56537
2789,75000.0,ph,74.0,2.0,987.9631599869123,1.0,-34.5796,-58.563572
2790,39500.0,ph,45.0,1.0,987.9631599869123,1.0,-34.576157,-58.558254
2791,180000.0,casa,110.0,3.0,1538.3914782594934,2.0,-34.566,-58.550472
2792,360000.0,casa,120.0,3.0,1538.3914782594934,3.0,-34.57032,-58.542
2793,267000.0,casa,218.0,3.0,1538.3914782594934,3.0,-34.567295,-58.540924
2794,115000.0,casa,180.0,0.0,1538.3914782594934,3.0,-34.56791,-58.539345
2795,250000.0,casa,200.0,3.0,1538.3914782594934,3.0,-34.572765,-58.549988
2796,160000.0,casa,260.0,4.0,1538.3914782594934,1.0,-34.571133,-58.55254
2797,175000.0,casa,110.0,3.0,1538.3914782594934,2.0,-34.56586,-58.539505
2798,70000.0,ph,40.0,1.0,1538.3914782594934,1.0,-34.572052,-58.545414
2799,130000.0,casa,97.0,2.0,1538.3914782594934,2.0,-34.56681,-58.539764
2800,122000.0,ph,90.0,2.0,1538.3914782594934,1.0,-34.567566,-58.545704
2801,98000.0,ph,100.0,2.0,1538.3914782594934,1.0,-34.56792,-58.550095
2802,300000.0,casa,207.0,3.0,1538.3914782594934,3.0,-34.564297,-58.550243
2803,49000.0,ph,75.0,3.0,1538.3914782594934,2.0,-34.562756,-58.54805
2804,185000.0,ph,142.0,3.0,1538.3914782594934,2.0,-34.572556,-58.54583
2805,290000.0,casa,300.0,4.0,1538.3914782594934,2.0,-34.567406,-58.539055
2806,69000.0,departamento,42.0,1.0,1538.3914782594934,1.0,-34.57176,-58.54477
2807,72000.0,departamento,42.0,1.0,1538.3914782594934,1.0,-34.565296,-58.54686
2808,110000.0,departamento,66.0,2.0,1538.3914782594934,1.0,-34.562153,-58.543728
2809,110000.0,ph,60.0,2.0,1538.3914782594934,1.0,-34.567093,-58.54332
2810,125000.0,departamento,55.0,2.0,1538.3914782594934,1.0,-34.566547,-58.54374
2811,295000.0,casa,200.0,3.0,1538.3914782594934,2.0,-34.565823,-58.544617
2812,130000.0,casa,107.0,2.0,1538.3914782594934,1.0,-34.56744,-58.55011
2813,58000.0,departamento,42.0,1.0,1538.3914782594934,1.0,-34.56841,-58.548615
2814,50000.0,ph,50.0,0.0,1538.3914782594934,1.0,-34.569603,-58.542458
2815,149000.0,casa,121.0,3.0,1538.3914782594934,2.0,-34.56098,-58.54602
2816,140000.0,casa,159.0,3.0,1538.3914782594934,2.0,-34.566822,-58.54639
2817,82000.0,departamento,40.0,1.0,1538.3914782594934,1.0,-34.568504,-58.54725
2818,80000.0,ph,59.0,2.0,1538.3914782594934,1.0,-34.57412,-58.54796
2819,85000.0,departamento,44.0,1.0,1538.3914782594934,1.0,-34.568207,-58.547775
2820,160000.0,ph,105.0,3.0,1538.3914782594934,2.0,-34.56549,-58.543446
2821,160000.0,ph,120.0,3.0,1538.3914782594934,2.0,-34.561863,-58.544823
2822,189000.0,casa,171.0,3.0,1538.3914782594934,2.0,-34.56891,-58.541626
2823,85000.0,departamento,38.0,1.0,1538.3914782594934,1.0,-34.56704,-58.543213
2824,175000.0,casa,115.0,3.0,1538.3914782594934,1.0,-34.567,-58.549343
2825,120000.0,casa,146.0,3.0,1538.3914782594934,2.0,-34.560955,-58.546238
2826,120000.0,ph,95.0,2.0,1538.3914782594934,1.0,-34.564747,-58.545017
2827,148000.0,casa,125.0,3.0,1538.3914782594934,2.0,-34.567318,-58.550102
2828,115000.0,departamento,68.0,2.0,1538.3914782594934,1.0,-34.56135,-58.548836
2829,320000.0,casa,250.0,4.0,1538.3914782594934,4.0,-34.56283,-58.54667
2830,140000.0,ph,125.0,2.0,1538.3914782594934,2.0,-34.56748,-58.543835
2831,189000.0,casa,171.0,3.0,1538.3914782594934,2.0,-34.56891,-58.541508
2832,158000.0,casa,100.0,3.0,1538.3914782594934,2.0,-34.56105,-58.5464
2833,100000.0,departamento,70.0,2.0,1538.3914782594934,1.0,-34.572605,-58.547188
2834,185000.0,casa,124.0,3.0,1538.3914782594934,2.0,-34.56793,-58.542545
2835,220000.0,casa,160.0,4.0,1538.3914782594934,2.0,-34.562912,-58.545036
2836,135000.0,ph,102.0,2.0,1538.3914782594934,1.0,-34.57443,-58.54663
2837,85000.0,ph,75.0,2.0,1538.3914782594934,1.0,-34.570282,-58.54938
2838,115000.0,ph,70.0,2.0,1538.3914782594934,1.0,-34.562817,-58.54477
2839,90000.0,ph,46.0,2.0,1538.3914782594934,1.0,-34.566444,-58.544994
2840,200000.0,casa,260.0,3.0,1538.3914782594934,3.0,-34.57117,-58.55232
2841,60000.0,ph,95.0,2.0,1538.3914782594934,2.0,-34.562233,-58.543774
2842,162000.0,casa,115.0,3.0,1538.3914782594934,1.0,-34.567028,-58.549316
2843,250000.0,casa,184.0,4.0,1538.3914782594934,2.0,-34.568012,-58.540104
2844,55000.0,departamento,24.0,0.0,1538.3914782594934,1.0,-34.56132,-58.543373
2845,190000.0,casa,190.0,5.0,1538.3914782594934,3.0,-34.56617,-58.549084
2846,115000.0,casa,78.0,2.0,1538.3914782594934,2.0,-34.568947,-58.54957
2847,80000.0,departamento,38.0,1.0,1538.3914782594934,1.0,-34.561058,-58.544376
2848,178000.0,casa,162.0,3.0,1538.3914782594934,2.0,-34.56481,-58.54522
2849,300000.0,casa,212.0,3.0,1538.3914782594934,3.0,-34.56478,-58.54298
2850,75000.0,departamento,46.0,1.0,1538.3914782594934,1.0,-34.566242,-58.546513
2851,110000.0,ph,64.0,2.0,1538.3914782594934,1.0,-34.564617,-58.54899
2852,51999.0,departamento,34.0,1.0,1538.3914782594934,1.0,-34.56158,-58.548367
2853,79999.0,departamento,62.0,2.0,1538.3914782594934,1.0,-34.562187,-58.54241
2854,69999.0,departamento,43.0,1.0,1538.3914782594934,1.0,-34.566257,-58.545757
2855,100000.0,departamento,60.0,2.0,1538.3914782594934,1.0,-34.573627,-58.54899
2856,232000.0,casa,137.0,3.0,1538.3914782594934,2.0,-34.56119,-58.543446
2857,48000.0,departamento,40.0,1.0,1538.3914782594934,1.0,-34.564198,-58.5421
2858,62000.0,ph,95.0,2.0,1538.3914782594934,1.0,-34.56271,-58.54463
2859,70000.0,departamento,43.0,1.0,1538.3914782594934,1.0,-34.5662,-58.543694
2860,78900.0,ph,73.0,1.0,1538.3914782594934,1.0,-34.56897,-58.54964
2861,235000.0,casa,182.0,2.0,1538.3914782594934,2.0,-34.56657,-58.549984
2862,90000.0,ph,62.0,1.0,1538.3914782594934,1.0,-34.572136,-58.543785
2863,68000.0,departamento,44.0,2.0,1538.3914782594934,1.0,-34.561954,-58.54893
2864,75000.0,ph,60.0,2.0,1538.3914782594934,1.0,-34.57008,-58.54612
2865,190000.0,casa,88.0,2.0,1538.3914782594934,2.0,-34.567104,-58.545918
2866,48000.0,departamento,35.0,1.0,1538.3914782594934,1.0,-34.56385,-58.54181
2867,180000.0,casa,90.0,2.0,1538.3914782594934,2.0,-34.56974,-58.542637
2868,90000.0,departamento,100.0,2.0,1538.3914782594934,1.0,-34.57401,-58.54891
2869,390000.0,casa,320.0,4.0,1538.3914782594934,2.0,-34.57066,-58.549515
2870,450000.0,casa,280.0,0.0,1538.3914782594934,1.0,-34.566307,-58.546585
2871,109000.0,ph,85.0,2.0,1538.3914782594934,2.0,-34.57288,-58.54688
2872,80000.0,ph,75.0,2.0,1538.3914782594934,2.0,-34.5669,-58.5439
2873,109000.0,casa,85.0,2.0,1538.3914782594934,2.0,-34.57288,-58.54688
2874,130000.0,casa,110.0,2.0,1538.3914782594934,1.0,-34.56721,-58.54787
2875,90000.0,ph,70.0,1.0,1538.3914782594934,1.0,-34.566586,-58.54491
2876,120000.0,departamento,75.0,2.0,1538.3914782594934,1.0,-34.56703,-58.5433
2877,220000.0,ph,216.0,2.0,1538.3914782594934,2.0,-34.57236,-58.547417
2878,60000.0,ph,70.0,2.0,1538.3914782594934,2.0,-34.56267,-58.544598
2879,97000.0,ph,68.0,2.0,1538.3914782594934,1.0,-34.563828,-58.546646
2880,94000.0,departamento,50.0,1.0,1538.3914782594934,1.0,-34.565357,-58.549572
2881,440000.0,casa,388.0,4.0,1538.3914782594934,4.0,-34.56328,-58.547302
2882,105000.0,departamento,55.0,2.0,1538.3914782594934,1.0,-34.56577,-58.5421
2883,239000.0,casa,170.0,5.0,1538.3914782594934,3.0,-34.567593,-58.54552
2884,100000.0,departamento,60.0,2.0,1538.3914782594934,1.0,-34.5639,-58.54176
2885,95000.0,departamento,65.0,2.0,1538.3914782594934,1.0,-34.56942,-58.551216
2886,67000.0,departamento,36.0,1.0,1538.3914782594934,1.0,-34.566425,-58.541134
2887,64000.0,departamento,35.0,1.0,1538.3914782594934,1.0,-34.56225,-58.54403
2888,165000.0,casa,130.0,2.0,1538.3914782594934,1.0,-34.572044,-58.549072
2889,62000.0,ph,70.0,2.0,1538.3914782594934,2.0,-34.56267,-58.544598
2890,200000.0,casa,90.0,4.0,1538.3914782594934,2.0,-34.568245,-58.542637
2891,110000.0,departamento,80.0,2.0,1538.3914782594934,1.0,-34.56735,-58.540764
2892,105000.0,casa,73.0,2.0,1538.3914782594934,1.0,-34.569466,-58.55145
2893,300000.0,casa,207.0,3.0,1538.3914782594934,3.0,-34.561726,-58.549194
2894,128000.0,casa,60.0,2.0,1538.3914782594934,1.0,-34.564617,-58.54899
2895,72000.0,departamento,37.0,1.0,1538.3914782594934,1.0,-34.567432,-58.544353
2896,135000.0,departamento,75.0,2.0,1538.3914782594934,1.0,-34.56703,-58.5433
2897,188000.0,casa,110.0,2.0,1538.3914782594934,1.0,-34.567497,-58.545982
2898,70000.0,departamento,55.0,2.0,1538.3914782594934,1.0,-34.572575,-58.549175
2899,260000.0,casa,150.0,4.0,1538.3914782594934,2.0,-34.56785,-58.54794
2900,129000.0,casa,130.0,4.0,1538.3914782594934,2.0,-34.569702,-58.545532
2901,70000.0,departamento,62.0,2.0,1538.3914782594934,1.0,-34.56848,-58.5409
2902,80000.0,departamento,92.0,1.0,1538.3914782594934,1.0,-34.5674,-58.54224
2903,82000.0,departamento,42.0,1.0,1538.3914782594934,1.0,-34.566315,-58.54369
2904,75000.0,departamento,51.0,1.0,1538.3914782594934,1.0,-34.56934,-58.545334
2905,109000.0,departamento,55.0,2.0,1538.3914782594934,1.0,-34.56445,-58.543175
2906,57000.0,ph,54.0,1.0,1538.3914782594934,1.0,-34.561947,-58.54893
2907,69000.0,ph,85.0,3.0,1538.3914782594934,1.0,-34.5669,-58.5439
2908,540000.0,casa,554.0,4.0,1538.3914782594934,4.0,-34.56011,-58.54665
2909,240000.0,casa,107.0,3.0,1538.3914782594934,1.0,-34.569763,-58.54108
2910,185000.0,casa,189.0,3.0,1538.3914782594934,2.0,-34.5669,-58.5439
2911,170000.0,casa,191.0,6.0,1538.3914782594934,3.0,-34.566364,-58.543934
2912,88000.0,departamento,42.0,1.0,1538.3914782594934,1.0,-34.561035,-58.544167
2913,100000.0,departamento,42.0,1.0,1538.3914782594934,1.0,-34.56123,-58.544384
2914,173000.0,casa,125.0,3.0,1538.3914782594934,2.0,-34.564705,-58.540607
2915,100000.0,departamento,44.0,1.0,1538.3914782594934,1.0,-34.56316,-58.54164
2916,65000.0,departamento,41.0,1.0,1538.3914782594934,1.0,-34.571884,-58.54832
2917,165000.0,casa,100.0,2.0,1538.3914782594934,1.0,-34.568573,-58.548138
2918,110000.0,ph,72.0,1.0,1538.3914782594934,1.0,-34.567085,-58.543114
2919,45000.0,departamento,32.0,1.0,1538.3914782594934,1.0,-34.56365,-58.544506
2920,240000.0,casa,210.0,3.0,1538.3914782594934,2.0,-34.566532,-58.546894
2921,75000.0,departamento,42.0,1.0,1538.3914782594934,1.0,-34.570824,-58.54521
2922,180000.0,ph,110.0,3.0,1538.3914782594934,2.0,-34.566,-58.550472
2923,270000.0,casa,147.0,3.0,1538.3914782594934,2.0,-34.566074,-58.544605
2924,95000.0,departamento,45.0,1.0,1538.3914782594934,1.0,-34.56273,-58.5448
2925,75000.0,departamento,47.0,2.0,1538.3914782594934,1.0,-34.563,-58.5466
2926,145000.0,ph,79.0,2.0,1538.3914782594934,1.0,-34.56082,-58.54785
2927,185000.0,casa,120.0,3.0,1538.3914782594934,1.0,-34.56788,-58.53936
2928,210000.0,casa,130.0,2.0,1538.3914782594934,1.0,-34.559628,-58.545563
2929,560000.0,casa,348.0,2.0,1538.3914782594934,1.0,-34.56926,-58.54056
2930,180000.0,casa,220.0,4.0,1538.3914782594934,2.0,-34.56789,-58.54462
2931,300000.0,casa,200.0,3.0,1538.3914782594934,1.0,-34.57164,-58.54716
2932,45000.0,departamento,30.0,1.0,1538.3914782594934,1.0,-34.56906,-58.548637
2933,125000.0,ph,60.0,2.0,1538.3914782594934,1.0,-34.56792,-58.54933
2934,120000.0,ph,65.0,3.0,1538.3914782594934,2.0,-34.568867,-58.547543
2935,140000.0,ph,47.0,1.0,1538.3914782594934,1.0,-34.56538,-58.54965
2936,85000.0,ph,40.0,1.0,1538.3914782594934,1.0,-34.56538,-58.54965
2937,95000.0,departamento,52.0,2.0,1538.3914782594934,1.0,-34.56538,-58.541237
2938,180000.0,ph,120.0,2.0,1538.3914782594934,2.0,-34.56178,-58.547405
2939,159000.0,ph,47.0,1.0,1538.3914782594934,2.0,-34.56592,-58.54173
2940,199900.0,casa,106.0,3.0,1538.3914782594934,3.0,-34.575085,-58.54728
2941,170000.0,casa,107.0,2.0,1538.3914782594934,1.0,-34.56434,-58.54597
2942,440000.0,casa,388.0,4.0,1538.3914782594934,4.0,-34.56328,-58.547302
2943,94500.0,departamento,40.0,1.0,1538.3914782594934,1.0,-34.566257,-58.545757
2944,80000.0,departamento,47.0,1.0,1538.3914782594934,1.0,-34.566624,-58.54516
2945,165000.0,departamento,97.0,3.0,1538.3914782594934,2.0,-34.566387,-58.546722
2946,207000.0,casa,150.0,3.0,1538.3914782594934,2.0,-34.5677,-58.54837
2947,130000.0,departamento,85.0,2.0,1538.3914782594934,2.0,-34.562344,-58.546078
2948,220000.0,casa,200.0,3.0,1538.3914782594934,2.0,-34.572533,-58.548904
2949,350000.0,casa,234.0,3.0,1538.3914782594934,2.0,-34.56765,-58.542614
2950,120000.0,departamento,71.0,2.0,1538.3914782594934,1.0,-34.56476,-58.542095
2951,125000.0,departamento,56.0,2.0,1538.3914782594934,1.0,-34.56439,-58.541718
2952,100000.0,departamento,53.0,2.0,1538.3914782594934,1.0,-34.56476,-58.542095
2953,105000.0,departamento,45.0,1.0,1538.3914782594934,1.0,-34.562824,-58.544758
2954,75000.0,departamento,45.0,1.0,1538.3914782594934,1.0,-34.562786,-58.54476
2955,75000.0,departamento,60.0,1.0,1538.3914782594934,1.0,-34.56386,-58.546738
2956,85000.0,departamento,48.0,1.0,1538.3914782594934,1.0,-34.566784,-58.54467
2957,158000.0,casa,52.0,2.0,1538.3914782594934,1.0,-34.56827,-58.544777
2958,270000.0,casa,147.0,3.0,1538.3914782594934,2.0,-34.566044,-58.544582
2959,200000.0,casa,163.0,3.0,1538.3914782594934,2.0,-34.572025,-58.54357
2960,159500.0,casa,108.0,3.0,1538.3914782594934,2.0,-34.571888,-58.545082
2961,55000.0,departamento,40.0,1.0,1538.3914782594934,1.0,-34.56308,-58.54479
2962,190000.0,casa,135.0,2.0,1538.3914782594934,1.0,-34.56907,-58.55033
2963,125000.0,ph,82.0,3.0,1538.3914782594934,2.0,-34.56414,-58.54822
2964,159000.0,ph,55.0,1.0,1538.3914782594934,2.0,-34.56446,-58.54355
2965,250000.0,casa,155.0,3.0,1538.3914782594934,2.0,-34.56771,-58.54836
2966,120000.0,departamento,50.0,1.0,1538.3914782594934,1.0,-34.56726,-58.54005
2967,150000.0,casa,106.0,3.0,1538.3914782594934,2.0,-34.56701,-58.539276
2968,100000.0,departamento,44.0,1.0,1538.3914782594934,1.0,-34.562767,-58.544746
2969,69000.0,departamento,44.0,1.0,1538.3914782594934,1.0,-34.56211,-58.54882
2970,69000.0,casa,90.0,2.0,885.4613268818703,1.0,-34.53116,-58.57646
2971,90000.0,casa,85.0,2.0,885.4613268818703,1.0,-34.540306,-58.581783
2972,140000.0,casa,167.0,4.0,885.4613268818703,1.0,-34.538975,-58.584743
2973,65000.0,casa,120.0,3.0,885.4613268818703,1.0,-34.54089,-58.58563
2974,75000.0,casa,220.0,2.0,885.4613268818703,1.0,-34.52489,-58.5743
2975,75000.0,casa,108.0,3.0,885.4613268818703,3.0,-34.530632,-58.578003
